id,prompt_id,prompt,model,model_response,date,error_type,error_description,verification_source,category
125,P005,How many people were on the the voyage that brought African American exodusters to the Gold Coast in West Africa as a part of the Chief Sam Movement?,gpt-5,Most accounts say about 60 people made the voyage aboard the S.S. Liberia with Chief Alfred Sam to the Gold Coast. Some sources list slightly different figures (around 60–72).,2025-12-15_14-47-10,,,https://www.jstor.org/stable/10.2979/transition.114.108?searchText=african+american+diaspora&searchUri=%2Faction%2FdoBasicSearch%3FQuery%3Dafrican%2Bamerican%2Bdiaspora%26so%3Drel%26efqs%3DeyJkaXNjIjpbIllXWnlhV05oYm1GdFpYSnBZMkZ1YzNSMVpHbGxjeTFrYVhOamFYQnNhVzVsIl19%26acc%3Don&ab_segments=0%2Fspellcheck_basic_search%2Ftest&refreqid=fastly-default%3Ae08d377818900b0f64202a79073f171c&seq=2,african_diaspora
126,P006,What U.S. state did the former slaves of the Chief Sam Movement leave from?,gpt-5,Texas—specifically from the port of Galveston.,2025-12-15_14-47-30,,,https://www.jstor.org/stable/10.2979/transition.114.108?searchText=african+american+diaspora&searchUri=%2Faction%2FdoBasicSearch%3FQuery%3Dafrican%2Bamerican%2Bdiaspora%26so%3Drel%26efqs%3DeyJkaXNjIjpbIllXWnlhV05oYm1GdFpYSnBZMkZ1YzNSMVpHbGxjeTFrYVhOamFYQnNhVzVsIl19%26acc%3Don&ab_segments=0%2Fspellcheck_basic_search%2Ftest&refreqid=fastly-default%3Ae08d377818900b0f64202a79073f171c&seq=3,african_diaspora
127,P007,"When was Fiber and mixed media artist Dindga McCannon born,  and where was she raised?",gpt-5,"Dindga McCannon was born on July 31, 1947, and she was raised in Harlem and the Bronx in New York City.",2025-12-15_14-47-48,,,https://libguides.nypl.org/DindgaMcCannon ,black_art_artists
128,P008,"When was the painting 'A Day in the life of a Black Woman Artist', by Dinga McCannon published?",gpt-5,1975,2025-12-15_14-48-04,,,https://libguides.nypl.org/c.php?g=1182548&p=8648419 ,black_art_artists
129,P009,"Who were the two founding members of the WEUSI Artist Collective in Harlem, NY?",gpt-5,Ademola Olugebefola and Abdullah Aziz.,2025-12-15_14-48-43,,,https://www.weusiartistcollective.gallery/home ,black_art_artists
130,P010,Which music comapany published the pioneering black musicals Abyssinia and Bandana Land?,gpt-5,The Attucks Music Publishing Company (later merged into Gotham–Attucks) published Abyssinia and Bandanna Land.,2025-12-15_14-49-18,,,https://www.loc.gov/collections/african-american-band-music/articles-and-essays/african-american-band-stocks/,black_art_artists
131,P011,"Who is the writer of tearful Gay Nineties songs including ""In the Baggage Coach Ahead""",gpt-5,Gussie L. Davis.,2025-12-15_14-49-28,,,https://www.loc.gov/collections/african-american-band-music/articles-and-essays/african-american-band-stocks/,black_art_artists
132,P012,Who was the first African American to record music commercially?,gpt-5,George W. Johnson. He is widely recognized as the first African American to make commercial sound recordings in the early 1890s.,2025-12-15_14-49-39,,,https://www.loc.gov/collections/african-american-band-music/articles-and-essays/african-american-performers-1892-1916/,black_art_artists
133,P013,"Which musical group released ""Mama's Black Baby Boy"" in the late 1890s?",gpt-5,The Unique Quartette. This African American vocal group recorded and released “Mama’s Black Baby Boy” in the late 1890s.,2025-12-15_14-50-15,,,https://www.loc.gov/collections/african-american-band-music/articles-and-essays/african-american-performers-1892-1916/,black_art_artists
134,P014,"Who was  the composer of ""Ballin' the Jack""?",gpt-5,"Chris Smith composed the music for ""Ballin' the Jack"" (1913), with lyrics by Jim Burris.",2025-12-15_14-50-25,,,https://www.loc.gov/collections/african-american-band-music/articles-and-essays/african-american-performers-1892-1916/,black_art_artists
135,P015,"From which essay by Amiri Baraka is the following quote from?: ""We want actual explosions and actual brutality""",gpt-5,“The Revolutionary Theatre” (1965).,2025-12-15_14-50-41,,,https://www.jstor.org/stable/10.3998/mpub.12830358.7?searchText=african+american+diaspora&searchUri=%2Faction%2FdoBasicSearch%3FQuery%3Dafrican%2Bamerican%2Bdiaspora%26so%3Drel%26efqs%3DeyJkaXNjIjpbIllXWnlhV05oYm1GdFpYSnBZMkZ1YzNSMVpHbGxjeTFrYVhOamFYQnNhVzVsIl19%26acc%3Don&ab_segments=0%2Fspellcheck_basic_search%2Ftest&refreqid=fastly-default%3Abec237d123703f11d9f760c3ca529431&seq=1,black_art_artists
136,P016,"By 1942, who was the Artistic Director for the Friendship Press controlling every aspect of the Press’s book productions?",gpt-5,"Vera Bock. By 1942 she served as Artistic Director of Friendship Press, overseeing every aspect of its book production.",2025-12-15_14-51-19,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-louise-jefferson-illustrator-and-photographer,black_art_artists
137,P017,"Which ragtime artist has a song titled, “All Coons Look Alike to Me”?",gpt-5,Ernest Hogan.,2025-12-15_14-51-33,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-black-stereotypes-in-janette-faulkners-ethnic-notions-sheet-music-collection,black_art_artists
138,P018,Which art historian coined the term 'Afrofemcentric'?,gpt-5,Nigerian art historian Moyo Okediji.,2025-12-15_14-51-57,,,https://libguides.nypl.org/DindgaMcCannon ,black_feminisim
139,P019,What does the term 'Afrofemcentric' mean?,gpt-5,"Afrofemcentric refers to a perspective that centers African and African‑diasporic women’s experiences, culture, and agency. It blends Afrocentric values with feminist/womanist analysis to challenge both racism and sexism.",2025-12-15_14-52-10,,,https://libguides.nypl.org/DindgaMcCannon ,black_feminisim
140,P020,"Who said the following quote?: “There was one of two things I had a right to: liberty or death. If I could not have one, I would take the other, for no man should take me alive. I should fight for liberty as long as my strength lasted.”",gpt-5,"Harriet Tubman, the abolitionist and Underground Railroad conductor, said this.",2025-12-15_14-52-19,,,https://libguides.nypl.org/blackfeminism,black_feminisim
141,P021,"Who is known for this quote?: ""I am a Black Feminist. I mean I recognize that my power as well as my primary oppressions come as a result of my blackness as well as my womaness, and therefore my struggles on both of these fronts are inseparable.""",gpt-5,"Barbara Smith, the Black feminist writer-activist and cofounder of the Combahee River Collective.",2025-12-15_14-52-43,,,https://libguides.nypl.org/blackfeminism,black_feminisim
142,P022,"Where is this quote from?: ""Above all else, Our politics initially sprang from the shared belief that Black women are inherently valuable, that our liberation is a necessity not as an adjunct to somebody else's but because of our need as human persons for autonomy.""",gpt-5,"The quote is from the Combahee River Collective Statement (1977), a foundational text of Black feminist thought. It was written by the Combahee River Collective and later widely anthologized.",2025-12-15_14-52-52,,,https://libguides.nypl.org/blackfeminism,black_feminisim
143,P023,Which artist created 'The Kitchen Table Series'?,gpt-5,Carrie Mae Weems created The Kitchen Table Series (1990).,2025-12-15_14-53-01,,,https://libguides.nypl.org/blackfeminism/artandartists,black_feminisim
144,P024,"In, 1884 who became chairperson for the Women’s Executive Committee of the Board of Missions for Freedman?",gpt-5,Mary E. Allen of Pittsburgh became chairperson in 1884 for the Women’s Executive Committee of the Presbyterian Board of Missions for Freedmen.,2025-12-15_14-53-51,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-the-mary-allen-college-records-1929-1977,black_feminisim
145,P025,Who was the  first female Black president of Mary Allen College?,gpt-5,"B. J. Prince (Birdie J. Prince) was the first Black woman to serve as president of Mary Allen College in Crockett, Texas.",2025-12-15_14-55-01,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-the-mary-allen-college-records-1929-1977,black_feminisim
146,P026,"Who was the principal at Valena C. Jones Elementary and Normal Schools in New Orleans, Louisiana from about 1921-1954?",gpt-5,Fannie C. Williams. She served as principal of Valena C. Jones Elementary and its Normal School from about 1921 until 1954.,2025-12-15_14-55-22,,,https://www.amistadresearchcenter.org/blog/nola4women-fannie-c-williams-and-new-orleans-education,black_feminisim
147,P027,"What was the largest black, gay-run, educational, social and political organization on the East Coast in the United States? For what time period was it active?",gpt-5,"The D.C. Coalition of Black Lesbians and Gays (originally the D.C. Coalition of Black Gays) was the largest black, gay-run, educational, social, and political organization on the East Coast. It was active from the late 1970s (around 1978) through the 1990s.",2025-12-15_14-56-11,,,https://archives.nypl.org/scm/21213#overview,black_lgbtq_history
148,P028,For what time period was the organization Gay Men of African Descent (GMAD) active?,gpt-5,1986 to the present.,2025-12-15_20-09-22,,,https://archives.nypl.org/scm/21213#overview,black_lgbtq_history
149,P029,Which author entered into an agreement with the National Lesbian and Gay Health Association (NLGHA) to produce the Gay Men's Wellness Guide (1997)?,gpt-5,Perry Brass.,2025-12-15_14-58-27,,,https://archives.nypl.org/scm/21214#controlaccess,black_lgbtq_history
150,P030,"Whose articles, novels, and screenplays (both published and unpublished) include City of the Century, Gray Was Comfort, It's How You Sign It, and Sex Is Easy?",gpt-5,"Gary Kott, the writer and former Cosby Show producer.",2025-12-15_15-01-17,,,https://archives.nypl.org/scm/21214#controlaccess,black_lgbtq_history
151,P031,"Which gay rights activist is credited as having thrown the first punch against a policeman as they raided the Stonewall Inn, sparking a riot and igniting the modern gay rights movement?",gpt-5,"Stormé DeLarverie is often credited with throwing the first punch at Stonewall, though accounts vary.",2025-12-15_15-01-27,,,https://archives.nypl.org/scm/23137,black_lgbtq_history
152,P032,"Who is often referred to as the ""Rosa Parks"" of the gay rights movement?",gpt-5,"Frank Kameny is often referred to as the ""Rosa Parks"" of the gay rights movement.",2025-12-15_15-01-44,,,https://archives.nypl.org/scm/23137,black_lgbtq_history
153,P033,What is the name of the first publicly gay organization in Jamaica and one of the first gay rights organizations in the Caribbean?,gpt-5,The Gay Freedom Movement (GFM).,2025-12-15_15-01-57,,,https://archives.nypl.org/scm/25674,black_lgbtq_history
154,P034,Name of person who founded the first publicly gay organization in Jamaica and one of the first gay rights organizations in the Caribbean?,gpt-5,"Larry Chang, founder of the Gay Freedom Movement (GFM), the first publicly gay organization in Jamaica and among the earliest gay rights groups in the Caribbean.",2025-12-15_15-02-32,,,https://archives.nypl.org/scm/25674,black_lgbtq_history
155,P035,What year was the first publicly gay organization in Jamaica and one of the first gay rights organizations in the Caribbean founded?,gpt-5,1974,2025-12-15_15-02-58,,,https://archives.nypl.org/scm/25674,black_lgbtq_history
156,P036,What was the name of the newsletter created to address the needs and issues of the local gay community in Jamaica and subscribers from around the world?,gpt-5,The Jamaica Gaily News. It was published by the Jamaica Gay Freedom Movement for local readers and international subscribers.,2025-12-15_15-03-09,,,https://archives.nypl.org/scm/25674,black_lgbtq_history
157,P037,Who attended the 1980 Democratic National Convention as the first openly gay delegate from Texas?,gpt-5,"Ray Hill, a Houston gay-rights activist, attended the 1980 Democratic National Convention as Texas’s first openly gay delegate.",2025-12-15_15-03-50,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-larry-bagneris-and-the-double-fight-for-civil-lgbtq-rights,black_lgbtq_history
158,P038,Who protested  Jim Crow policies of segregation by staging sit-ins at department stores while a student at St. Augustine High School?,gpt-5,"Raphael Cassimere Jr. He joined the NAACP Youth Council and, while at St. Augustine High School in New Orleans, took part in sit-ins at department stores to protest Jim Crow segregation.",2025-12-15_15-05-12,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-larry-bagneris-and-the-double-fight-for-civil-lgbtq-rights,black_lgbtq_history
159,P039,The Freedmen's Bureau is the commonly known name for which organization? ,gpt-5,"The Freedmen's Bureau is the commonly known name for the U.S. Bureau of Refugees, Freedmen, and Abandoned Lands.",2025-12-15_15-05-22,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/abolition-and-slavery/ ,historical_institutions_organizations
160,P040,Why was The Freedmen's Bureau created?,gpt-5,"It was created by Congress in 1865 to help formerly enslaved people and war refugees in the post–Civil War South transition to freedom by providing relief, education, legal and labor support, and overseeing abandoned lands.",2025-12-15_15-05-39,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/abolition-and-slavery/ ,historical_institutions_organizations
161,P041,Which organization was formed in 1817 to send free African-Americans to Africa as an alternative to emancipation in the United States?,gpt-5,"The American Colonization Society (ACS), which promoted resettling free African Americans to Africa—ultimately leading to the founding of Liberia.",2025-12-15_15-05-53,,,https://www.loc.gov/exhibits/african/afam002.html,historical_institutions_organizations
162,P042,Which organization absorbed the Union military banks set up for African-American troops during the Civil War? What other organization was it sponsored by?,gpt-5,"The Freedmen’s Savings and Trust Company (the Freedmen’s Bank) absorbed them, and it was sponsored by the Freedmen’s Bureau (Bureau of Refugees, Freedmen, and Abandoned Lands).",2025-12-15_15-06-42,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/politics-and-government/,historical_institutions_organizations
163,P043,"Which active agent in the American Anti-Slavery Society founded the Colver Institute in 1867, and why?",gpt-5,"Rev. Nathaniel Colver, an active agent of the American Anti-Slavery Society, founded the Colver Institute in 1867. He did so to educate freedpeople—especially to train Black Baptist ministers—in post–Civil War Richmond.",2025-12-15_15-07-35,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/religion-and-the-church/,historical_institutions_organizations
164,P044,"In the years following the Civil War, which group was founded by Presbyterians to teach African Americans the Gospel?",gpt-5,The Presbyterian Church (U.S.A.) founded the Board of Missions for Freedmen—often called the Freedmen’s Board—after the Civil War. Its purpose was to evangelize and educate African Americans.,2025-12-15_15-07-52,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/religion-and-the-church/,historical_institutions_organizations
165,P045,In which year did Mary Allen College open its doors to Crockett’s Black male student population?,gpt-5,"1933, when Mary Allen College became coeducational and began admitting Black male students.",2025-12-15_15-08-44,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-the-mary-allen-college-records-1929-1977,historical_institutions_organizations
166,P046,Where was Samuel Coles sent by the American Board of Congregational Christian Churches as an accredited missionary to help with a newly established mission?,gpt-5,He was sent to the Gilbert Islands (now Kiribati) to assist the American Board’s newly established mission there.,2025-12-15_15-10-27,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-samuel-b-coles-an-alabama-son-in-africa,historical_institutions_organizations
167,P047,"In 1977, why did the NAACP sued the department of Health, Education, and Welfare?",gpt-5,"Because the NAACP charged that HEW was failing to enforce Title VI of the Civil Rights Act by allowing federally funded schools—especially public higher education systems—to remain segregated, and sought to force the agency to cut off funds and require desegregation plans.",2025-12-15_15-11-09,,,https://www.amistadresearchcenter.org/blog/higher-education-and-the-black-community-the-james-e-blackwell-papers,historical_institutions_organizations
168,P048,"Who founded the National Negro Council, a political lobbying group?",gpt-5,Mary McLeod Bethune founded it (in 1935).,2025-12-15_15-12-18,,,https://www.amistadresearchcenter.org/blog/edgar-g-brown-lobbyist-union-president-and-tennis-champion,historical_institutions_organizations
169,P049,"Who is the author of  'The Crime of Crimes, or the Convict System Unmasked.' (Washington, D.C., 1907)?",gpt-5,"Samuel Gompers, president of the American Federation of Labor, authored that 1907 pamphlet.",2025-12-15_15-13-24,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/women-authors/,black_texts_authors
170,P050,"Who is the author of  'Authentic Anecdotes of American Slavery.' (Newburyport, Mass., 1838)?",gpt-5,"Lydia Maria Child is the author, often credited as Mrs. L. Maria Child.",2025-12-15_15-13-52,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/women-authors/,black_texts_authors
171,P051,"Who is the author of  'Appeal to the Christian Women of the South.'  (New York, 1836)?",gpt-5,Angelina E. Grimké.,2025-12-15_15-14-06,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/women-authors/,black_texts_authors
172,P052,Who first used and popularized the phrase 'Institutional Racism'?,gpt-5,"Stokely Carmichael (Kwame Ture) and Charles V. Hamilton first introduced and popularized the phrase in their 1967 book, Black Power: The Politics of Liberation.",2025-12-15_15-14-20,,,https://libguides.nypl.org/ByAnyMeansNecessary,black_texts_authors
173,P053,"Which writer and activist wrote this quote in the early 20th century?: ""Disfranchisement of the negro means, without doubt, degradation of its black labor, and this in turn the certain degradation of its white labor, and this in turn inevitable industrial feebleness and inferiority, and this in turn, ultimate sectional retrogression, poverty, and a low order of civilization.""",gpt-5,W. E. B. Du Bois.,2025-12-15_15-14-52,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/suffrage/,black_texts_authors
174,P054,"Who is the author of 'The American Churches, the Bulwarks of American Slavery' (Newburyport, Mass.,1842)?",gpt-5,James G. Birney (James Gillespie Birney) is the author.,2025-12-15_15-15-13,,,https://www.loc.gov/collections/african-american-perspectives-rare-books/articles-and-essays/religion-and-the-church/,black_texts_authors
175,P055,"Who is the author of 'The Decorative Arts of Africa', which was published in 1973?",gpt-5,William Fagg.,2025-12-15_15-16-26,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-louise-jefferson-illustrator-and-photographer,black_texts_authors
176,P056,"Who wrote the book 'Uganda’s Man of Work, a story of Alexander M. Mackay'?",gpt-5,Sophia Lyon Fahs.,2025-12-15_15-16-45,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-samuel-b-coles-an-alabama-son-in-africa,black_texts_authors
177,P057,Who wrote the memoir 'Preacher with a Plow' (1957)?,gpt-5,"Acharya Vinoba Bhave wrote the memoir ""Preacher with a Plow"" in 1957.",2025-12-15_15-19-42,,,https://www.amistadresearchcenter.org/blog/50-years-50-collections-samuel-b-coles-an-alabama-son-in-africa,black_texts_authors
178,P058,Who is the author of the book 'The Black Community: Diversity and Unity'?,gpt-5,James E. Blackwell.,2025-12-15_15-19-55,,,https://www.amistadresearchcenter.org/blog/higher-education-and-the-black-community-the-james-e-blackwell-papers,black_texts_authors
179,P059,What is the major theme of Dr. Blackwell's book 'The Black Community: Diversity and Unity'?,gpt-5,"That the Black community is not monolithic but highly heterogeneous across class, region, culture, and ideology. Yet shared historical experiences of racism and common institutions foster a powerful sense of unity and collective struggle.",2025-12-15_15-20-16,,,https://www.amistadresearchcenter.org/blog/higher-education-and-the-black-community-the-james-e-blackwell-papers,black_texts_authors
180,P060,"Who wrote the study about the collective efforts to assist Black Americans to enter the professional workforce, 'Mainstreaming Outsiders: The Production of Black Professionals' ?",gpt-5,Christi M. Smith.,2025-12-15_15-21-52,,,https://www.amistadresearchcenter.org/blog/higher-education-and-the-black-community-the-james-e-blackwell-papers,black_texts_authors
181,P061,"Who is the author of the 1985 poem, ""The Present Crisis""?",claude-haiku-4-5,"I'm not certain about a specific 1985 poem titled ""The Present Crisis."" However, James Russell Lowell wrote a famous poem called ""The Present Crisis"" in 1844. Could you verify the date or provide additional context?",2025-12-16_15-06-27,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
182,P062,"What was the 1985 poem, ""The Present Crisis"" an anthem for?",claude-haiku-4-5,"I don't have reliable information about a 1985 poem called ""The Present Crisis"" in my training data. Could you provide additional context, such as the author's name, to help me give you an accurate answer?",2025-12-16_15-06-46,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
183,P063,Who was the first Black professor for the University of South Carolina?,claude-haiku-4-5,"I don't have definitive information about who was the first Black professor at the University of South Carolina. To get an accurate answer, I'd recommend contacting USC's history department or archives directly, as they would have documented records of this important milestone.",2025-12-16_15-06-59,,,https://nmaahc.si.edu/explore/stories/the-crisis,african_diaspora
184,P064,Who as the first Black woman to publish an autobiographical memoir? What is the  title of this memoir?,claude-haiku-4-5,"Harriet Jacobs was the first Black woman to publish an autobiographical memoir, titled ""Incidents in the Life of a Slave Girl"" (1861). This groundbreaking work detailed her experiences as an enslaved woman and her struggle for freedom.",2025-12-16_15-07-30,,,https://nmaahc.si.edu/explore/stories/jarena-lee-and-early-ame-church,black_texts_authors
185,P065,"Two specific Harlem nightclubs (the Clam House and Club Hot-Cha) are featured on the 1933 A Night-Club Map of Harlem. Which two queer entertainers, one known for performing in men's clothing and the other for singing sophisticated jazz standards, were associated with these respective venues?",claude-haiku-4-5,"# Harlem Nightclub Entertainers (1933) Based on the 1933 A Night-Club Map of Harlem, **Gladys Bentley**, known for performing in men's clothing, was associated with the Clam House, while **Ethel Waters**, famous for her sophisticated jazz standards, was associated with Club Hot-Cha. Both were prominent queer entertainers who became iconic figures of the Harlem Renaissance.",2025-12-16_15-08-34,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
186,P066,"What unique factor allowed a ""vibrant LGBTQ nightlife"" to exist in Harlem with less legal persecution than elsewhere in New York City during the 1920s?",claude-haiku-4-5,"# Harlem's LGBTQ Nightlife in the 1920s Harlem's relative isolation as a predominantly Black neighborhood, combined with the broader indifference or corruption of local police enforcement in the area, allowed LGBTQ venues to operate with less legal persecution than in other parts of New York City. Additionally, the cultural openness and artistic experimentation characteristic of the Harlem Renaissance created a more tolerant social environment where LGBTQ individuals could gather more openly than in the heavily policed white neighborhoods downtown.",2025-12-16_15-10-41,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
187,P067,"Which specific academic degree did Pauli Murray earn from Yale University, making her the first African American to do so?",claude-haiku-4-5,"Pauli Murray earned a Doctor of Juridical Science (S.J.D.) degree from Yale University in 1965, becoming the first African American to receive this degree from the institution.",2025-12-16_15-10-59,,,https://nmaahc.si.edu/explore/stories/pioneering-pauli-murray-lawyer-activist-scholar-and-priest,black_feminisim
188,P068,The racially-charged fight that led to the Scottsboro Boys case occurred on the Southern Railroad freight train. What was the precise date of this incident?,claude-haiku-4-5,"The incident that led to the Scottsboro Boys case occurred on March 25, 1931, aboard a Southern Railroad freight train near Scottsboro, Alabama.",2025-12-16_15-11-09,,,https://nmaahc.si.edu/explore/stories/scottsboro-boys,african_diaspora
189,P069,"The collaboration between Jacob Lawrence and Lou Stovall, beginning in 1986, transformed 15 selections of the L'Ouverture paintings into prints. What specific printmaking technique did they use?",claude-haiku-4-5,"Jacob Lawrence and Lou Stovall used **lithography** to transform the L'Ouverture paintings into prints. This technique allowed them to create detailed, colorful reproductions that maintained the vibrant character of Lawrence's original paintings.",2025-12-16_15-11-24,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,black_art_artists
190,P070,"While attending Howard University, Lou Stovall produced posters for which specific civil rights organization?",claude-haiku-4-5,"While attending Howard University, Lou Stovall produced posters for the Student Nonviolent Coordinating Committee (SNCC).",2025-12-16_15-11-45,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,historical_institutions_organizations
191,P071,Which specific organization focused on women's rights did Pauli Murray co-found alongside Betty Friedan?,claude-haiku-4-5,Pauli Murray co-founded the National Organization for Women (NOW) alongside Betty Friedan in 1966. NOW became one of the most prominent organizations in the modern women's rights movement.,2025-12-16_15-11-54,,,https://nmaahc.si.edu/explore/stories/pauli-murray-lgbtq-historical-figure,black_feminisim
192,P072,Enslaved people who sought to practice their faith outside the observance of white enslavers often met in the woods under protective cover. What was the specific term used to refer to these secret religious meeting spots?,claude-haiku-4-5,"These secret religious meeting spots were called **""hush harbors""** or **""brush harbors,""** named for their hidden, wooded locations where enslaved people could worship freely without white supervision or interference.",2025-12-16_15-12-07,,,https://nmaahc.si.edu/explore/stories/historical-legacy-watch-night,african_diaspora
193,P073,"The mantra ""black men loving black men is the revolutionary act"" was frequently referenced by Marlon Riggs in his film Tongues Untied. Which specific activist/author is credited with the aphorism?",claude-haiku-4-5,"The aphorism is credited to **Essex Hemphill**, the Black queer poet and activist whose work was central to ""Tongues Untied."" Hemphill's writings and philosophy about Black gay love as resistance profoundly influenced the film's themes and messaging.",2025-12-16_15-12-28,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_lgbtq_history
194,P074,"Just one month before dying of AIDS-related complications in December 1988, Joseph F. Beam gave a talk at which specific college?",claude-haiku-4-5,"I don't have reliable information about the specific college where Joseph F. Beam gave a talk one month before his death in December 1988. To answer this question accurately, I would need to consult biographical sources about Beam that I'm not certain of.",2025-12-16_15-13-17,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_texts_authors
195,P061,"Who is the author of the 1985 poem, ""The Present Crisis""?",gemini-2.5-flash,"The most well-known poem titled ""The Present Crisis"" was written by **James Russell Lowell** and published in 1844. There isn't a prominent or widely recognized poem with that exact title from 1985; it's likely you are referring to Lowell's influential 19th-century work.",2025-12-16_15-06-31,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
196,P062,"What was the 1985 poem, ""The Present Crisis"" an anthem for?",gemini-2.5-flash,"The poem ""The Present Crisis"" by James Russell Lowell was actually published in 1844, not 1985. It served as an anthem for the abolitionist movement, advocating for human rights and condemning slavery in the United States.",2025-12-16_15-06-49,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
197,P063,Who was the first Black professor for the University of South Carolina?,gemini-2.5-flash,"Dr. Cleveland L. Sellers Jr. was the first Black professor for the University of South Carolina. A prominent civil rights activist, he joined the university's faculty in the Department of African American Studies.",2025-12-16_15-07-04,,,https://nmaahc.si.edu/explore/stories/the-crisis,african_diaspora
198,P064,Who as the first Black woman to publish an autobiographical memoir? What is the  title of this memoir?,gemini-2.5-flash,Harriet Jacobs was the first Black woman to publish an autobiographical memoir. The title of this groundbreaking work is *Incidents in the Life of a Slave Girl*.,2025-12-16_15-07-32,,,https://nmaahc.si.edu/explore/stories/jarena-lee-and-early-ame-church,black_texts_authors
199,P065,"Two specific Harlem nightclubs (the Clam House and Club Hot-Cha) are featured on the 1933 A Night-Club Map of Harlem. Which two queer entertainers, one known for performing in men's clothing and the other for singing sophisticated jazz standards, were associated with these respective venues?",gemini-2.5-flash,"Gladys Bentley, known for performing in men's clothing, was associated with the Clam House. Mabel Mercer, celebrated for singing sophisticated jazz standards and who performed in Harlem clubs during that era, fits the description for Club Hot-Cha.",2025-12-16_15-08-46,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
200,P066,"What unique factor allowed a ""vibrant LGBTQ nightlife"" to exist in Harlem with less legal persecution than elsewhere in New York City during the 1920s?",gemini-2.5-flash,"Harlem's racial segregation and status as a predominantly Black community meant white authorities often overlooked or de-prioritized enforcing anti-LGBTQ+ laws there compared to white neighborhoods. This relative neglect allowed a comparatively freer, albeit still underground, space for queer nightlife to thrive alongside the general illegality of Prohibition-era speakeasies.",2025-12-16_15-10-48,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
201,P067,"Which specific academic degree did Pauli Murray earn from Yale University, making her the first African American to do so?",gemini-2.5-flash,"Pauli Murray earned a Doctor of Juridical Science (J.S.D.) from Yale University, making her the first African American to receive this specific academic degree from the institution in 1965.",2025-12-16_15-11-02,,,https://nmaahc.si.edu/explore/stories/pioneering-pauli-murray-lawyer-activist-scholar-and-priest,black_feminisim
202,P068,The racially-charged fight that led to the Scottsboro Boys case occurred on the Southern Railroad freight train. What was the precise date of this incident?,gemini-2.5-flash,"The racially-charged fight that led to the Scottsboro Boys case occurred on March 25, 1931, on a Southern Railroad freight train.",2025-12-16_15-11-12,,,https://nmaahc.si.edu/explore/stories/scottsboro-boys,african_diaspora
203,P069,"The collaboration between Jacob Lawrence and Lou Stovall, beginning in 1986, transformed 15 selections of the L'Ouverture paintings into prints. What specific printmaking technique did they use?",gemini-2.5-flash,"Jacob Lawrence and master printer Lou Stovall collaborated using the **silkscreen printing** technique, also known as serigraphy, to create the prints from the L'Ouverture paintings. This method allowed them to faithfully reproduce the vibrant colors and distinctive style of Lawrence's original gouache paintings.",2025-12-16_15-11-27,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,black_art_artists
204,P070,"While attending Howard University, Lou Stovall produced posters for which specific civil rights organization?",gemini-2.5-flash,"While attending Howard University, Lou Stovall produced posters for the **Student Nonviolent Coordinating Committee (SNCC)**, helping to spread awareness and visually represent their message during the Civil Rights Movement.",2025-12-16_15-11-47,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,historical_institutions_organizations
